"event.id","channel","start","end","bottom.freq","top.freq","species.code","common.name","annotation","recording.id","deploy.id"
2565,1,531.223,539.051,3.0553,9.0854,"eurwoo","Eurasian Woodcock","whistle, whistle, whistle",15348,"43791_1_2020_06_12_FVA140"
2566,1,547.9,551.753,3.6386,8.5279,"eurwoo","Eurasian Woodcock","whistle, whistle",15348,"43791_1_2020_06_12_FVA140"
2567,1,22.665,34.803,1.948,14.2302,"eurwoo","Eurasian Woodcock","woodcock, whistle, woodcock, whistle, woodcock, whistle, woodcock, whistle",15609,"43791_1_2020_06_12_FVA140"
2568,1,321.797,352.373,3.28,20.4157,"eurwoo","Eurasian Woodcock","woodcock, whistle, woodcock, whistle, woodcock, whistle, woodcock, whistle, woodcock, whistle, woodcock, whistle, woodcock, whistle, woodcock, whistle, woodcock, whistle",15609,"43791_1_2020_06_12_FVA140"
2569,1,377.53,394.859,2.645,21.1751,"eurwoo","Eurasian Woodcock","woodcock, whistle, woodcock, whistle, woodcock, whistle, woodcock, whistle, woodcock, whistle, croak, woodcock, whistle",15609,"43791_1_2020_06_12_FVA140"
2570,1,183.615,208.008,2.3004,13.1845,"eurwoo","Eurasian Woodcock","whistle, whistle, whistle, whistle, whistle, whistle, whistle",15629,"43791_1_2020_06_12_FVA140"
2571,1,218.837,247.069,2.5064,23.588,"eurwoo","Eurasian Woodcock","whistle, whistle, whistle, whistle, whistle, whistle, whistle, whistle, whistle, whistle",15629,"43791_1_2020_06_12_FVA140"
2572,1,299.665,307.525,3.4678,9.133,"eurwoo","Eurasian Woodcock","whistle, whistle, whistle",15629,"43791_1_2020_06_12_FVA140"
2573,1,327.882,349.539,1.8884,15.4163,"eurwoo","Eurasian Woodcock","whistle, whistle, whistle, whistle, whistle, whistle, whistle",15629,"43791_1_2020_06_12_FVA140"
2574,1,356.018,379.695,0.2747,23.8283,"eurwoo","Eurasian Woodcock","whistle, whistle, whistle, whistle, croak, whistle, croak, whistle, whistle",15629,"43791_1_2020_06_12_FVA140"
2575,1,542.304,587.666,1.9227,18.4034,"eurwoo","Eurasian Woodcock","whistle, whistle, whistle, whistle, whistle, whistle, whistle, whistle, whistle, whistle, whistle, whistle, whistle",15629,"43791_1_2020_06_12_FVA140"
2576,1,240.177,253.863,3.5779,14.6332,"eurwoo","Eurasian Woodcock","woodcock, woodcock, woodcock, woodcock, woodcock",15319,"43791_1_2020_06_12_FVA140"
2577,1,262.849,273.067,3.6985,14.3518,"eurwoo","Eurasian Woodcock","woodcock, woodcock, woodcock, woodcock",15319,"43791_1_2020_06_12_FVA140"
2578,1,3.455,11.403,2.6041,14.0153,"eurwoo","Eurasian Woodcock","woodcock, woodcock, woodcock",15320,"43791_1_2020_06_12_FVA140"
2579,1,262.491,274.451,2.5748,19.9764,"eurwoo","Eurasian Woodcock","woodcock, woodcock, woodcock, woodcock",15320,"43791_1_2020_06_12_FVA140"
2580,1,284.908,292.185,4.0007,20.9128,"eurwoo","Eurasian Woodcock","woodcock, woodcock, woodcock",15320,"43791_1_2020_06_12_FVA140"
2581,1,302.649,304.25,5.8733,19.7131,"eurwoo","Eurasian Woodcock","woodcock",15320,"43791_1_2020_06_12_FVA140"
2582,1,98.169,109.569,2.7211,15.8002,"eurwoo","Eurasian Woodcock","woodcock, woodcock, woodcock, woodcock",15321,"43791_1_2020_06_12_FVA140"
2583,1,96.563,106.268,3.3384,19.1679,"eurwoo","Eurasian Woodcock","woodcock, woodcock, whistle, croak, woodcock",15589,"43791_1_2020_06_12_FVA140"
2584,1,147.674,163.872,4.0699,23.0344,"eurwoo","Eurasian Woodcock","woodcock, woodcock, woodcock, whistle, croak, woodcock, whistle, croak, woodcock",15589,"43791_1_2020_06_12_FVA140"
2585,1,335.86,337.624,4.1991,10.9288,"eurwoo","Eurasian Woodcock","woodcock",15590,"43791_1_2020_06_12_FVA140"
2586,1,346.512,357.818,4.6523,22.4421,"eurwoo","Eurasian Woodcock","woodcock, woodcock, whistle, croak, woodcock",15590,"43791_1_2020_06_12_FVA140"
2587,1,151.038,154.992,5.3545,13.4887,"eurwoo","Eurasian Woodcock","woodcock, woodcock",15599,"43791_1_2020_06_12_FVA140"
2588,1,462.883,476.167,0,19.2817,"eurwoo","Eurasian Woodcock","woodcock",15603,"43791_1_2020_06_12_FVA140"
2589,1,328.483,352.766,0.8914,17.3668,"eurwoo","Eurasian Woodcock","woodcock",15604,"43791_1_2020_06_12_FVA140"
2590,1,184.659,204.1,1.5848,15.7159,"eurwoo","Eurasian Woodcock","woodcock",15605,"43791_1_2020_06_12_FVA140"
2591,1,512.169,532.426,2.5643,19.4358,"eurwoo","Eurasian Woodcock","woodcock",15605,"43791_1_2020_06_12_FVA140"
2592,1,376.76,415.388,2.4207,18.572,"eurwoo","Eurasian Woodcock","woodcock",15606,"43791_1_2020_06_12_FVA140"
2593,1,12.708,35.351,3.0023,19.2414,"eurwoo","Eurasian Woodcock","woodcock",15607,"43791_1_2020_06_12_FVA140"
2594,1,552.35,557.297,1.948,13.867,"eurwoo","Eurasian Woodcock","woodcock",15610,"43791_1_2020_06_12_FVA140"
2595,1,195.603,207.988,2.3193,14.2836,"eurwoo","Eurasian Woodcock","woodcock",15619,"43791_1_2020_06_12_FVA140"
2596,1,164.67,181.652,1.5508,15.888,"eurwoo","Eurasian Woodcock","woodcock",15620,"43791_1_2020_06_12_FVA140"
2597,1,266.64,292.125,2.6091,18.4971,"eurwoo","Eurasian Woodcock","woodcock",15620,"43791_1_2020_06_12_FVA140"
2598,1,318.626,338.216,3.165,18.6726,"eurwoo","Eurasian Woodcock","woodcock",15620,"43791_1_2020_06_12_FVA140"
2599,1,437.712,453.663,2.6676,17.8826,"eurwoo","Eurasian Woodcock","woodcock",15620,"43791_1_2020_06_12_FVA140"
2600,1,114,132.041,1.4922,16.2976,"eurwoo","Eurasian Woodcock","woodcock",15621,"43791_1_2020_06_12_FVA140"
2601,1,372.979,398.317,1.6971,15.9172,"eurwoo","Eurasian Woodcock","woodcock",15621,"43791_1_2020_06_12_FVA140"
2602,1,171.005,191.112,0.907,14.8054,"eurwoo","Eurasian Woodcock","woodcock",15622,"43791_1_2020_06_12_FVA140"
2603,1,5.286,19.965,1.1411,12.9035,"eurwoo","Eurasian Woodcock","woodcock",15623,"43791_1_2020_06_12_FVA140"
2604,1,459.551,480.407,1.3167,15.2442,"eurwoo","Eurasian Woodcock","woodcock",15623,"43791_1_2020_06_12_FVA140"
2605,1,503.316,520.034,0.7607,16.3854,"eurwoo","Eurasian Woodcock","woodcock",15623,"43791_1_2020_06_12_FVA140"
2606,1,39.44,57.441,1.1704,14.9224,"eurwoo","Eurasian Woodcock","woodcock",15624,"43791_1_2020_06_12_FVA140"
2607,1,584.173,588.98,3.5404,13.9861,"eurwoo","Eurasian Woodcock","woodcock",15632,"43791_1_2020_06_12_FVA140"
2608,1,5.76,24.097,1.9278,15.4783,"eurwoo","Eurasian Woodcock","woodcock",15645,"43791_1_2020_06_12_FVA140"
2609,1,101.784,156.172,1.1976,15.4517,"eurwoo","Eurasian Woodcock","woodcock, woodcock",15645,"43791_1_2020_06_12_FVA140"
2610,1,169.896,189.278,1.5657,16.1877,"eurwoo","Eurasian Woodcock","woodcock",15645,"43791_1_2020_06_12_FVA140"
2611,1,389.333,409.268,1.9019,18.931,"eurwoo","Eurasian Woodcock","woodcock",15588,"43791_1_2020_06_12_FVA140"
2612,1,252.11,258.71,6.7076,24,"eurwoo","Eurasian Woodcock","woodcock",15617,"43791_1_2020_06_12_FVA140"
2613,1,347.843,353.955,6.4678,13.8997,"eurwoo","Eurasian Woodcock","woodcock",15617,"43791_1_2020_06_12_FVA140"
2614,1,176.894,181.264,1.8434,8.8949,"eurwoo","Eurasian Woodcock","woodcock",15628,"43791_1_2020_06_12_FVA140"
2615,1,286.829,299.591,1.5508,16.8828,"eurwoo","Eurasian Woodcock","woodcock",15628,"43791_1_2020_06_12_FVA140"
2616,1,307.24,327.372,2.5456,24,"eurwoo","Eurasian Woodcock","woodcock",15628,"43791_1_2020_06_12_FVA140"
2617,1,129.811,142.333,2.4578,19.2528,"eurwoo","Eurasian Woodcock","woodcock",15631,"43791_1_2020_06_12_FVA140"
2618,1,416.635,434.347,2.6641,17.7327,"eurwoo","Eurasian Woodcock","woodcock",15663,"43791_1_2020_06_12_FVA140"
2619,1,445.216,460.719,1.9196,22.6506,"eurwoo","Eurasian Woodcock","woodcock",15663,"43791_1_2020_06_12_FVA140"
2620,1,177.878,193.858,2.8674,15.6831,"eurwoo","Eurasian Woodcock","woodcock",15664,"43791_1_2020_06_12_FVA140"
2621,1,560.794,576.788,1.6971,16.2098,"eurwoo","Eurasian Woodcock","woodcock",15664,"43791_1_2020_06_12_FVA140"
2622,1,179.167,196.099,1.5508,16.6487,"eurwoo","Eurasian Woodcock","woodcock",15665,"43791_1_2020_06_12_FVA140"
2623,1,224.473,239.898,2.0482,16.5609,"eurwoo","Eurasian Woodcock","woodcock",15665,"43791_1_2020_06_12_FVA140"
2624,1,374.991,391.59,2.3008,24,"eurwoo","Eurasian Woodcock","woodcock",15666,"43791_1_2020_06_12_FVA140"
2625,1,407.749,411.621,4.0235,9.3195,"eurwoo","Eurasian Woodcock","woodcock",15666,"43791_1_2020_06_12_FVA140"
2626,1,548.598,597.543,2.8388,23.3215,"eurwoo","Eurasian Woodcock","woodcock, woodcock",15666,"43791_1_2020_06_12_FVA140"
2627,1,291.597,298.897,3.7452,14.1031,"eurwoo","Eurasian Woodcock","woodcock",15667,"43791_1_2020_06_12_FVA140"
2628,1,227.031,245.552,1.6678,14.8346,"eurwoo","Eurasian Woodcock","woodcock",15646,"43791_1_2020_06_12_FVA140"
2629,1,513.324,531.483,1.2582,16.3854,"eurwoo","Eurasian Woodcock","woodcock",15646,"43791_1_2020_06_12_FVA140"
2630,1,543.036,564.716,2.3115,18.3458,"eurwoo","Eurasian Woodcock","woodcock",15646,"43791_1_2020_06_12_FVA140"
2631,1,380.313,400.531,1.4922,17.1754,"eurwoo","Eurasian Woodcock","woodcock",15648,"43791_1_2020_06_12_FVA140"
2632,1,516.073,535.039,3.2371,24,"eurwoo","Eurasian Woodcock","woodcock",15648,"43791_1_2020_06_12_FVA140"
2633,1,81.317,103.868,2.0189,16.8535,"eurwoo","Eurasian Woodcock","woodcock",15649,"43791_1_2020_06_12_FVA140"
2634,1,297.186,320.473,1.2874,16.6487,"eurwoo","Eurasian Woodcock","woodcock",15649,"43791_1_2020_06_12_FVA140"
2635,1,280.352,299.398,1.43,12.4444,"eurwoo","Eurasian Woodcock","whistle, whistle, whistle, whistle, whistle, whistle",15602,"43791_1_2020_06_12_FVA140"
2636,1,507.807,517.608,2.1256,15.3816,"eurwoo","Eurasian Woodcock","whistle, whistle, whistle, whistle",15602,"43791_1_2020_06_12_FVA140"
2637,1,303.736,310.907,3.1896,13.342,"eurwoo","Eurasian Woodcock","whistle, whistle, whistle",15642,"43791_1_2020_06_12_FVA140"
2638,1,473.633,473.88,2.7618,12.6029,"eurwoo","Eurasian Woodcock","whistle",15642,"43791_1_2020_06_12_FVA140"
2639,1,107.632,115.41,2.6667,12.4444,"eurwoo","Eurasian Woodcock","whistle, whistle, whistle",15644,"43791_1_2020_06_12_FVA140"
2640,1,589.122,596.036,2.1342,15.6625,"eurwoo","Eurasian Woodcock","whistle, whistle, whistle, croak",19648,"31917_3_2020_05_19_FVA069"
2641,1,44.918,48.625,4.0619,9.1565,"eurwoo","Eurasian Woodcock","whistle, whistle",19649,"31917_3_2020_05_19_FVA069"
2642,1,246.782,250.735,4.1308,8.95,"eurwoo","Eurasian Woodcock","whistle, whistle",19649,"31917_3_2020_05_19_FVA069"
2643,1,394.67,397.363,4.4123,9.2999,"eurwoo","Eurasian Woodcock","whistle, whistle",19649,"31917_3_2020_05_19_FVA069"
2644,1,285.828,286.904,3.6488,13.2873,"eurwoo","Eurasian Woodcock","whistle, whistle, whistle, whistle",19650,"31917_3_2020_05_19_FVA069"
2645,1,446.314,446.432,3.5456,9.7073,"eurwoo","Eurasian Woodcock","whistle",19650,"31917_3_2020_05_19_FVA069"
2646,1,571.394,571.528,4.0619,9.604,"eurwoo","Eurasian Woodcock","whistle",19651,"31917_3_2020_05_19_FVA069"
2647,1,578.85,582.802,3.7177,8.8467,"eurwoo","Eurasian Woodcock","whistle, whistle",19651,"31917_3_2020_05_19_FVA069"
2648,1,470.155,481.521,3.6345,10.1413,"eurwoo","Eurasian Woodcock","whistle, whistle, whistle, whistle",19652,"31917_3_2020_05_19_FVA069"
2649,1,203.686,211.926,3.6891,9.658,"eurwoo","Eurasian Woodcock","whistle, whistle, whistle",19653,"31917_3_2020_05_19_FVA069"
2650,1,515.025,523.242,3.9378,9.7409,"eurwoo","Eurasian Woodcock","whistle, whistle, whistle",19653,"31917_3_2020_05_19_FVA069"
2651,1,8.838,18.417,0.1959,13.4204,"eurwoo","Eurasian Woodcock","whistle, croak, croak, whistle",15291,"43741_3_2020_06_23_FVA094"
2663,1,485.024,503.593,0.2735,12.2051,"eurwoo","Eurasian Woodcock","whistle, whistle, croak, whistle, croak, whistle, croak, whistle, croak, whistle",12735,"33340_1_2020_06_19_FVA124"
2664,1,404.927,408.764,3.8103,6.712,"eurwoo","Eurasian Woodcock","whistle, whistle",14726,"42834_4_2020_06_25_FVA105"
2665,1,446.785,452.946,4.3672,7.5913,"eurwoo","Eurasian Woodcock","whistle, whistle",14726,"42834_4_2020_06_25_FVA105"
2666,1,41.471,45.613,3.6638,8.031,"eurwoo","Eurasian Woodcock","whistle, whistle",14727,"42834_4_2020_06_25_FVA105"
2667,1,312.467,318.112,3.9844,11.8351,"eurwoo","Eurasian Woodcock","whistle, whistle",14728,"42834_4_2020_06_25_FVA105"
2668,1,25.218,40.465,3.1362,22.3,"eurwoo","Eurasian Woodcock","whistle, whistle, whistle, whistle, whistle",14730,"42834_4_2020_06_25_FVA105"
2669,1,165.412,170.217,3.9862,8.1775,"eurwoo","Eurasian Woodcock","whistle, whistle",14730,"42834_4_2020_06_25_FVA105"
2682,1,476.387,483.222,0.3411,14.9807,"eurwoo","Eurasian Woodcock","whistle, croak, whistle, whistle",17995,"46190_1_2020_05_14_FVA044"
2683,1,504.526,505.168,4.065,16.6863,"eurwoo","Eurasian Woodcock","whistle",17995,"46190_1_2020_05_14_FVA044"
2684,1,340.341,344.854,3.1259,12.9551,"eurwoo","Eurasian Woodcock","whistle, whistle",19656,"42834_5_2021_05_20_FVA098"
2685,1,234.797,242.159,2.6744,21.2909,"eurwoo","Eurasian Woodcock","whistle, whistle, whistle",19658,"42834_5_2021_05_20_FVA098"
2686,1,589.437,593.587,2.4313,10.0376,"eurwoo","Eurasian Woodcock","whistle, whistle",19658,"42834_5_2021_05_20_FVA098"
2687,1,435.955,451.006,3.6571,10.2204,"eurwoo","Eurasian Woodcock","whistle, whistle, whistle, whistle",19659,"42834_5_2021_05_20_FVA098"
2688,1,38.521,57.198,0.3473,17.5051,"eurwoo","Eurasian Woodcock","whistle, whistle, whistle, whistle, croak, whistle",19661,"42834_5_2021_05_20_FVA098"
2689,1,320.988,321.67,4.1664,7.7251,"eurwoo","Eurasian Woodcock","whistle",16618,"46046_1_2020_06_12_FVA137"
2690,1,372.008,379.765,2.9402,22.9338,"eurwoo","Eurasian Woodcock","whistle, whistle, whistle",16620,"46046_1_2020_06_12_FVA137"
2691,1,577.405,577.887,6.1363,8.4945,"eurwoo","Eurasian Woodcock","whistle",16620,"46046_1_2020_06_12_FVA137"
2692,1,155.186,156.337,6.7205,20.1929,"eurwoo","Eurasian Woodcock","whistle",16621,"46046_1_2020_06_12_FVA137"
2693,1,147.426,156.739,2.6319,20.5803,"eurwoo","Eurasian Woodcock","whistle, whistle, whistle",16819,"46046_1_2020_06_12_FVA137"
2694,1,284.271,289.06,3.0706,15.0606,"eurwoo","Eurasian Woodcock","whistle, whistle",16819,"46046_1_2020_06_12_FVA137"
2695,1,14.716,19.562,3.5528,17.0714,"eurwoo","Eurasian Woodcock","whistle, whistle",16822,"46046_1_2020_06_12_FVA137"
2696,1,351.056,359.46,0.2843,16.8677,"eurwoo","Eurasian Woodcock","whistle, croak, whistle, whistle",16822,"46046_1_2020_06_12_FVA137"
2697,1,340.333,345.215,0.3619,24,"eurwoo","Eurasian Woodcock","whistle, whistle, croak",16825,"46046_1_2020_06_12_FVA137"
2698,1,503.231,506.427,3.0217,17.1925,"eurwoo","Eurasian Woodcock","whistle, whistle",24000,"46435_1_2021_05_17_FVA141"
2699,1,108.934,116.799,1.8755,21.0825,"eurwoo","Eurasian Woodcock","whistle, whistle, whistle",24001,"46435_1_2021_05_17_FVA141"
2700,1,246.156,251.28,3.2648,11.67,"eurwoo","Eurasian Woodcock","whistle, whistle",24004,"46435_1_2021_05_17_FVA141"
2701,1,361.323,365.061,3.0553,18.4523,"eurwoo","Eurasian Woodcock","whistle, whistle",24206,"46435_1_2021_05_17_FVA141"
2708,1,426.545,430.83,2.2396,9.6936,"eurwoo","Eurasian Woodcock","whistle, whistle",28205,"42834_4_2021_05_28_FVA048"
2709,1,87.727,95.04,1.1542,15.1244,"eurwoo","Eurasian Woodcock","whistle, whistle, whistle",28206,"42834_4_2021_05_28_FVA048"
2710,1,466.906,477.743,2.5075,18.5473,"eurwoo","Eurasian Woodcock","whistle, whistle, whistle, whistle",28206,"42834_4_2021_05_28_FVA048"
2711,1,484.303,484.599,3.0249,10.1095,"eurwoo","Eurasian Woodcock","whistle",28206,"42834_4_2021_05_28_FVA048"
2712,1,575.233,582.261,0.3184,17.5124,"eurwoo","Eurasian Woodcock","whistle, croak, whistle, whistle",28206,"42834_4_2021_05_28_FVA048"
2721,1,76.107,81.976,2.4734,12.3285,"eurwoo","Eurasian Woodcock","whistle, whistle",30945,"44174_1_2020_06_23_FVA031"
2722,1,19.102,23.009,4.7189,8.5586,"eurwoo","Eurasian Woodcock","whistle, whistle",30943,"44174_1_2020_06_23_FVA031"
2723,1,104.386,104.484,4.3379,11.6654,"eurwoo","Eurasian Woodcock","whistle",30943,"44174_1_2020_06_23_FVA031"
2724,1,205.453,208.78,4.1034,11.4603,"eurwoo","Eurasian Woodcock","whistle, whistle",30943,"44174_1_2020_06_23_FVA031"
2725,1,475.674,482.925,4.1913,20.2826,"eurwoo","Eurasian Woodcock","whistle, whistle, whistle",30943,"44174_1_2020_06_23_FVA031"
2726,1,502.652,502.771,4.2185,9.5822,"eurwoo","Eurasian Woodcock","whistle",30943,"44174_1_2020_06_23_FVA031"
2727,1,251.566,255.115,4.3086,14.4499,"eurwoo","Eurasian Woodcock","whistle, whistle",30946,"44174_1_2020_06_23_FVA031"
2728,1,310.44,314.325,3.8982,15.9447,"eurwoo","Eurasian Woodcock","whistle, whistle, whistle",30946,"44174_1_2020_06_23_FVA031"
2734,1,223.553,224.676,2.3127,10.8218,"eurwoo","Eurasian Woodcock","whistle",33655,"44395_3_2020_06_29_FVA031"
2735,1,131.322,131.457,4.2207,12.4568,"eurwoo","Eurasian Woodcock","whistle",33656,"44395_3_2020_06_29_FVA031"
2736,1,108.31,108.409,4.3379,12.7206,"eurwoo","Eurasian Woodcock","whistle",33657,"44395_3_2020_06_29_FVA031"
2737,1,160.043,160.142,6.331,12.2223,"eurwoo","Eurasian Woodcock","whistle",33657,"44395_3_2020_06_29_FVA031"
2738,1,31.771,31.969,4.0741,9.3792,"eurwoo","Eurasian Woodcock","whistle",33659,"44395_3_2020_06_29_FVA031"
2743,1,119.977,128.061,0.7729,13.1401,"eurwoo","Eurasian Woodcock","whistle, whistle, whistle",33646,"44395_3_2020_06_26_FVA031"
2744,1,595.411,597.066,3.5942,10.0097,"eurwoo","Eurasian Woodcock","whistle",33646,"44395_3_2020_06_26_FVA031"
2745,1,107.807,111.891,3.1691,12.3671,"eurwoo","Eurasian Woodcock","whistle, whistle",33651,"44395_3_2020_06_26_FVA031"
2746,1,79.227,79.331,4.5783,6.9879,"eurwoo","Eurasian Woodcock","whistle",33647,"44395_3_2020_06_26_FVA031"
3392,1,503.578,509.704,0.199,15.6418,"eurwoo","Eurasian Woodcock","whistle, croak, whistle, croak, whistle",18374,"46190_1_2020_05_14_FVA044"
3393,1,576.256,578.608,0,13.9701,"eurwoo","Eurasian Woodcock","croak, whistle",18375,"46190_1_2020_05_14_FVA044"
3394,1,589.206,593.781,0.1592,20.9751,"eurwoo","Eurasian Woodcock","croak, whistle, croak, whistle",18375,"46190_1_2020_05_14_FVA044"
3395,1,532.992,537.996,0.1592,11.9801,"eurwoo","Eurasian Woodcock","whistle, whistle, croak, croak",18376,"46190_1_2020_05_14_FVA044"
3396,1,19.752,26.74,0.2388,16.5174,"eurwoo","Eurasian Woodcock","whistle, whistle, croak, croak, whistle",18377,"46190_1_2020_05_14_FVA044"
3397,1,294.606,304.317,2.8657,11.5423,"eurwoo","Eurasian Woodcock","whistle, whistle, whistle",18378,"46190_1_2020_05_14_FVA044"
3398,1,319.66,323.41,3.7811,7.6816,"eurwoo","Eurasian Woodcock","whistle, whistle",18378,"46190_1_2020_05_14_FVA044"
3399,1,258.049,267.846,3.528,13.4385,"eurwoo","Eurasian Woodcock","whistle, whistle, whistle, whistle",18003,"46190_1_2020_05_14_FVA044"
3400,1,351.902,355.621,3.4715,13.9088,"eurwoo","Eurasian Woodcock","whistle, whistle",18003,"46190_1_2020_05_14_FVA044"
3401,1,187.676,192.143,3.3488,13.2029,"eurwoo","Eurasian Woodcock","whistle, whistle",18228,"46190_1_2020_05_14_FVA044"
3402,1,205.095,208.164,3.6803,9.4356,"eurwoo","Eurasian Woodcock","whistle, whistle",17993,"46190_1_2020_05_14_FVA044"
3403,1,335.014,342.7,2.7015,14.3687,"eurwoo","Eurasian Woodcock","whistle, whistle, whistle, whistle",17993,"46190_1_2020_05_14_FVA044"
2747,1,27.756,32.429,1.9048,13.4603,"eurwoo","Eurasian Woodcock","whistle, whistle",30903,"44842_1_2020_06_08_FVA031"
2748,1,327.104,338.378,2.3961,14.8406,"eurwoo","Eurasian Woodcock","whistle, whistle, whistle, whistle",30903,"44842_1_2020_06_08_FVA031"
3429,1,335.462,339.568,3.986,9.1049,"eurwoo","Eurasian Woodcock","whistle, whistle",40559,"43737_5_2020_06_27_FVA031"
3430,1,346.496,347.071,4.7413,8.3497,"eurwoo","Eurasian Woodcock","whistle",40559,"43737_5_2020_06_27_FVA031"
3431,1,95.718,112.302,5.4765,10.1879,"eurwoo","Eurasian Woodcock","whistle, whistle, whistle, whistle, whistle",25781,"24608_1_2021_05_11_FVA112"
3432,1,48.609,49.401,3.4228,9.0604,"eurwoo","Eurasian Woodcock","whistle",25784,"24608_1_2021_05_11_FVA112"
3433,1,222.266,229.269,0.0403,16.8322,"eurwoo","Eurasian Woodcock","croak, whistle, whistle, croak, whistle, croak, whistle",25785,"24608_1_2021_05_11_FVA112"
3434,1,85.505,87.287,0,1.6107,"eurwoo","Eurasian Woodcock","roak",25790,"24608_1_2021_05_11_FVA112"
3435,1,483.678,488.371,0.0403,1.651,"eurwoo","Eurasian Woodcock","roak",25790,"24608_1_2021_05_11_FVA112"
3436,1,447.883,449.512,0,1.3289,"eurwoo","Eurasian Woodcock","roak",25791,"24608_1_2021_05_11_FVA112"
3437,1,145.325,162.064,0,15.2617,"eurwoo","Eurasian Woodcock","whistle, whistle, croak, whistle, croak, whistle, croak, whistle, whistle",25906,"24608_1_2021_05_11_FVA112"
3438,1,123.229,132.634,0,16.6309,"eurwoo","Eurasian Woodcock","whistle, croak, whistle, croak, whistle, croak",26062,"24608_1_2021_05_11_FVA112"
3439,1,271.552,276.082,0,14.3758,"eurwoo","Eurasian Woodcock","croak, croak, whistle",26062,"24608_1_2021_05_11_FVA112"
3440,1,204.021,217.632,0,16.6309,"eurwoo","Eurasian Woodcock","whistle, croak, whistle, croak, whistle, croak, whistle, whistle, whistle",26063,"24608_1_2021_05_11_FVA112"
3441,1,299.071,316.484,2.5772,10.0268,"eurwoo","Eurasian Woodcock","whistle, whistle, whistle, whistle, whistle, whistle, whistle",26066,"24608_1_2021_05_11_FVA112"
3442,1,497.898,499.547,3.906,12.1208,"eurwoo","Eurasian Woodcock","whistle, whistle",26478,"24606_3_2021_05_10_FVA139"
3443,1,562.98,563.137,3.745,9.9866,"eurwoo","Eurasian Woodcock","whistle",26478,"24606_3_2021_05_10_FVA139"
3444,1,310.637,311.196,3.2617,11.1544,"eurwoo","Eurasian Woodcock","whistle",26479,"24606_3_2021_05_10_FVA139"
3445,1,439.281,451.774,0.1611,15.3423,"eurwoo","Eurasian Woodcock","whistle, whistle, croak, whistle, croak",26483,"24606_3_2021_05_10_FVA139"
3446,1,232.584,245.879,0.0403,14.0134,"eurwoo","Eurasian Woodcock","croak, whistle, croak, whistle, croak",26485,"24606_3_2021_05_10_FVA139"
3447,1,284.99,301.23,0,13.7718,"eurwoo","Eurasian Woodcock","croak, whistle, croak, whistle, croak, whistle, croak, whistle",26485,"24606_3_2021_05_10_FVA139"
3448,1,313.341,313.958,1.1275,11.4362,"eurwoo","Eurasian Woodcock","whistle",26485,"24606_3_2021_05_10_FVA139"
3449,1,409.327,457.086,0,15.2617,"eurwoo","Eurasian Woodcock","whistle, whistle, whistle, whistle, whistle, whistle, whistle, croak, whistle, croak, whistle, croak, whistle, croak, whistle, croak, whistle, whistle",26485,"24606_3_2021_05_10_FVA139"
3450,1,542.512,560.47,2.3356,12.5638,"eurwoo","Eurasian Woodcock","whistle, whistle, whistle, whistle, whistle",26485,"24606_3_2021_05_10_FVA139"
3451,1,422.361,436.715,2.7383,11.9195,"eurwoo","Eurasian Woodcock","whistle, whistle, whistle, whistle, whistle",26486,"24606_3_2021_05_10_FVA139"
3452,1,228.513,277.725,0,14.255,"eurwoo","Eurasian Woodcock","whistle, croak, whistle, whistle, whistle, whistle, whistle, croak, whistle, croak, whistle, croak, whistle, croak, whistle, croak, whistle, whistle",26487,"24606_3_2021_05_10_FVA139"
3453,1,582.182,599.092,3,11.16,"eurwoo","Eurasian Woodcock","whistle, whistle, whistle, whistle, whistle",26487,"24606_3_2021_05_10_FVA139"
1932,1,557.828,562.032,4.8069,13.1896,"eurwoo","Eurasian Woodcock","whistle, whistle",33617,"44173_2_2020_06_11_FVA031"
1933,1,87.55,104.616,2.7169,17.2296,"eurwoo","Eurasian Woodcock","woodcock",19670,"45967_1_2021_05_19_FVA065"
1934,1,525.566,544.388,2.3365,14.3622,"eurwoo","Eurasian Woodcock","woodcock",19670,"45967_1_2021_05_19_FVA065"
1935,1,542.694,554.788,1.0235,14.9565,"eurwoo","Eurasian Woodcock","woodcock",19665,"45967_1_2021_05_19_FVA065"
1936,1,240.026,273.409,1.6508,16.1121,"eurwoo","Eurasian Woodcock","woodcock",19666,"45967_1_2021_05_19_FVA065"
1937,1,481.432,496.416,0.7004,13.6029,"eurwoo","Eurasian Woodcock","woodcock",19666,"45967_1_2021_05_19_FVA065"
1938,1,26.559,52.337,1.7829,13.4048,"eurwoo","Eurasian Woodcock","woodcock",19668,"45967_1_2021_05_19_FVA065"
1939,1,152.79,169.06,1.1226,13.6029,"eurwoo","Eurasian Woodcock","woodcock",19668,"45967_1_2021_05_19_FVA065"
1940,1,107.173,131.853,2.9976,22.5764,"eurwoo","Eurasian Woodcock","woodcock",19669,"45967_1_2021_05_19_FVA065"
1941,1,29.921,51.942,3.3606,22.906,"eurwoo","Eurasian Woodcock","woodcock, whistle, croak",19671,"45967_1_2021_05_19_FVA065"
1944,1,519.32,520.02,4.2207,9.9948,"eurwoo","Eurasian Woodcock","whistle",33635,"43286_6_2020_06_22_FVA031"
1945,1,308.838,311.704,3.498,9.8462,"eurwoo","Eurasian Woodcock","woodcock, woodcock, woodcock",33632,"43286_6_2020_06_22_FVA031"
