selec,deploy.id,sound.files,start,end,bottom.freq,top.freq,species.code,common.name,annotation,recording.id,duration,date
6531,45520_1_2020_06_10_FVA101,20200610_200510.WAV,388.39955,391.39955,4.425829,6.799949,eurwoo,Eurasian Woodcock,whistle,16447,3,10/06/2020
6524,45520_1_2020_06_10_FVA101,20200610_200510.WAV,147.6215,150.6215,4.455139,8.880968,eurwoo,Eurasian Woodcock,whistle,16447,3,10/06/2020
6534,45520_1_2020_06_10_FVA101,20200610_201512.WAV,183.49495,186.49495,4.66031,7.122361,eurwoo,Eurasian Woodcock,whistle,16448,3,10/06/2020
6536,45520_1_2020_06_10_FVA101,20200610_201512.WAV,180.6003,183.6003,4.66031,8.851658,eurwoo,Eurasian Woodcock,whistle,16448,3,10/06/2020
6532,45520_1_2020_06_10_FVA101,20200610_201512.WAV,186.26475,189.26475,5.920645,6.799949,eurwoo,Eurasian Woodcock,whistle,16448,3,10/06/2020
6533,45520_1_2020_06_10_FVA101,20200610_201512.WAV,171.4541,174.4541,4.455139,6.858569,eurwoo,Eurasian Woodcock,whistle,16448,3,10/06/2020
6535,45520_1_2020_06_10_FVA101,20200610_201512.WAV,168.7991,171.7991,6.155126,7.210291,eurwoo,Eurasian Woodcock,whistle,16448,3,10/06/2020
6539,45520_1_2020_06_16_FVA135,20200616_192500.WAV,258.7013,261.7013,4.71893,8.382696,eurwoo,Eurasian Woodcock,whistle,16450,3,16/06/2020
6545,45520_1_2020_06_16_FVA135,20200616_192500.WAV,537.23755,540.23755,5.451683,6.741329,eurwoo,Eurasian Woodcock,whistle,16450,3,16/06/2020
6544,45520_1_2020_06_16_FVA135,20200616_192500.WAV,534.8967,537.8967,2.051709,6.682709,eurwoo,Eurasian Woodcock,whistle,16450,3,16/06/2020
6543,45520_1_2020_06_16_FVA135,20200616_192500.WAV,530.1197,533.1197,4.308588,7.415462,eurwoo,Eurasian Woodcock,whistle,16450,3,16/06/2020
6542,45520_1_2020_06_16_FVA135,20200616_192500.WAV,527.6566,530.6566,4.66031,6.624088,eurwoo,Eurasian Woodcock,whistle,16450,3,16/06/2020
6541,45520_1_2020_06_16_FVA135,20200616_192500.WAV,497.3516,500.3516,4.836171,10.229234,eurwoo,Eurasian Woodcock,whistle,16450,3,16/06/2020
6540,45520_1_2020_06_16_FVA135,20200616_192500.WAV,493.63945,496.63945,4.924101,7.06374,eurwoo,Eurasian Woodcock,whistle,16450,3,16/06/2020
6511,45304_1_2020_05_26_FVA070,20200526_195010.WAV,19.64655,22.64655,4.396519,6.712019,eurwoo,Eurasian Woodcock,whistle,16439,3,26/05/2020
6514,45304_1_2020_05_26_FVA070,20200526_195010.WAV,480.2232,483.2232,4.249968,12.486114,eurwoo,Eurasian Woodcock,whistle,16439,3,26/05/2020
6546,45520_1_2020_06_16_FVA135,20200616_202512.WAV,353.326,356.326,5.598234,7.767183,eurwoo,Eurasian Woodcock,whistle,16456,3,16/06/2020
6549,45520_1_2020_06_16_FVA135,20200616_202512.WAV,364.59945,367.59945,4.367209,6.682709,eurwoo,Eurasian Woodcock,whistle,16456,3,16/06/2020
6548,45520_1_2020_06_16_FVA135,20200616_202512.WAV,360.88815,363.88815,4.74824,6.829259,eurwoo,Eurasian Woodcock,whistle,16456,3,16/06/2020
6547,45520_1_2020_06_16_FVA135,20200616_202512.WAV,357.1731,360.1731,5.686164,8.294766,eurwoo,Eurasian Woodcock,whistle,16456,3,16/06/2020
1003,46046_1_2020_06_12_FVA137,20200620_191500.WAV,319.8291,322.8291,4.166365,7.725136,eurwoo,Eurasian Woodcock,whistle,16618,3,20/06/2020
1004,46046_1_2020_06_12_FVA137,20200620_193504.WAV,370.78617,373.78617,3.282714,17.967209,eurwoo,Eurasian Woodcock,whistle,16620,3,20/06/2020
1005,46046_1_2020_06_12_FVA137,20200620_193504.WAV,374.27626,377.27626,2.940226,22.933764,eurwoo,Eurasian Woodcock,whistle,16620,3,20/06/2020
1006,46046_1_2020_06_12_FVA137,20200620_193504.WAV,377.912685,380.912685,5.970921,9.008078,eurwoo,Eurasian Woodcock,whistle,16620,3,20/06/2020
1007,46046_1_2020_06_12_FVA137,20200620_193504.WAV,576.14587,579.14587,6.136292,8.494453,eurwoo,Eurasian Woodcock,whistle,16620,3,20/06/2020
1008,46046_1_2020_06_12_FVA137,20200620_194506.WAV,154.26159,157.26159,6.720517,20.192902,eurwoo,Eurasian Woodcock,whistle,16621,3,20/06/2020
1010,46046_1_2020_06_12_FVA137,20200630_192502.WAV,146.17612,149.17612,4.109855,10.675283,eurwoo,Eurasian Woodcock,whistle,16819,3,30/06/2020
1011,46046_1_2020_06_12_FVA137,20200630_192502.WAV,150.297415,153.297415,2.631945,20.58035,eurwoo,Eurasian Woodcock,whistle,16819,3,30/06/2020
1014,46046_1_2020_06_12_FVA137,20200630_192502.WAV,287.337525,290.337525,3.070603,12.611404,eurwoo,Eurasian Woodcock,whistle,16819,3,30/06/2020
1012,46046_1_2020_06_12_FVA137,20200630_192502.WAV,154.904535,157.904535,3.618925,9.284917,eurwoo,Eurasian Woodcock,whistle,16819,3,30/06/2020
6529,45520_1_2020_06_10_FVA101,20200610_200510.WAV,377.74285,380.74285,4.66031,6.829259,eurwoo,Eurasian Woodcock,whistle,16447,3,10/06/2020
6530,45520_1_2020_06_10_FVA101,20200610_200510.WAV,385.79815,388.79815,4.543069,6.9465,eurwoo,Eurasian Woodcock,whistle,16447,3,10/06/2020
1017,46046_1_2020_06_12_FVA137,20200630_195508.WAV,13.48555,16.48555,3.552801,17.07138,eurwoo,Eurasian Woodcock,whistle,16822,3,30/06/2020
1018,46046_1_2020_06_12_FVA137,20200630_195508.WAV,17.74607,20.74607,3.604497,13.16831,eurwoo,Eurasian Woodcock,whistle,16822,3,30/06/2020
1019,46046_1_2020_06_12_FVA137,20200630_195508.WAV,349.955565,352.955565,3.038952,13.50745,eurwoo,Eurasian Woodcock,whistle,16822,3,30/06/2020
1021,46046_1_2020_06_12_FVA137,20200630_195508.WAV,357.579495,360.579495,3.411955,10.15832,eurwoo,Eurasian Woodcock,whistle,16822,3,30/06/2020
1022,46046_1_2020_06_12_FVA137,20200630_195508.WAV,352.965635,355.965635,0.28433,1.680129,eurwoo,Eurasian Woodcock,croak,16822,3,30/06/2020
1023,46046_1_2020_06_12_FVA137,20200630_202514.WAV,339.194745,342.194745,2.50727,24,eurwoo,Eurasian Woodcock,whistle,16825,3,30/06/2020
1025,46046_1_2020_06_12_FVA137,20200630_202514.WAV,342.92514,345.92514,0.361874,2.067851,eurwoo,Eurasian Woodcock,croak,16825,3,30/06/2020
1024,46046_1_2020_06_12_FVA137,20200630_202514.WAV,343.362425,346.362425,3.335606,13.519774,eurwoo,Eurasian Woodcock,whistle,16825,3,30/06/2020
6359,31917_3_2020_05_28_FVA069,20200528_192004.WAV,542.58885,545.58885,3.634456,9.789582,eurwoo,Eurasian Woodcock,whistle,17963,3,28/05/2020
6363,31917_3_2020_05_28_FVA069,20200528_193006.WAV,287.04195,290.04195,4.631,8.734417,eurwoo,Eurasian Woodcock,whistle,17964,3,28/05/2020
6361,31917_3_2020_05_28_FVA069,20200528_193006.WAV,131.8592,134.8592,4.337899,7.737873,eurwoo,Eurasian Woodcock,whistle,17964,3,28/05/2020
6360,31917_3_2020_05_28_FVA069,20200528_193006.WAV,128.37125,131.37125,4.249968,9.32062,eurwoo,Eurasian Woodcock,whistle,17964,3,28/05/2020
6362,31917_3_2020_05_28_FVA069,20200528_193006.WAV,283.2512,286.2512,3.634456,9.262,eurwoo,Eurasian Woodcock,whistle,17964,3,28/05/2020
6364,31917_3_2020_05_28_FVA069,20200528_194008.WAV,200.05865,203.05865,4.66031,8.998209,eurwoo,Eurasian Woodcock,whistle,17965,3,28/05/2020
6537,45520_1_2020_06_16_FVA135,20200616_192500.WAV,230.08435,233.08435,4.631,8.558557,eurwoo,Eurasian Woodcock,whistle,16450,3,16/06/2020
6538,45520_1_2020_06_16_FVA135,20200616_192500.WAV,255.8881,258.8881,4.337899,7.356842,eurwoo,Eurasian Woodcock,whistle,16450,3,16/06/2020
6365,31917_3_2020_05_28_FVA069,20200528_195010.WAV,273.73615,276.73615,4.455139,9.555101,eurwoo,Eurasian Woodcock,whistle,17966,3,28/05/2020
6368,31917_3_2020_05_28_FVA069,20200528_195010.WAV,284.4097,287.4097,5.041342,9.086139,eurwoo,Eurasian Woodcock,whistle,17966,3,28/05/2020
6367,31917_3_2020_05_28_FVA069,20200528_195010.WAV,280.68295,283.68295,3.018943,11.225778,eurwoo,Eurasian Woodcock,whistle,17966,3,28/05/2020
6366,31917_3_2020_05_28_FVA069,20200528_195010.WAV,277.07565,280.07565,4.132728,11.020607,eurwoo,Eurasian Woodcock,whistle,17966,3,28/05/2020
6371,31917_3_2020_05_28_FVA069,20200528_195010.WAV,454.8421,457.8421,4.396519,8.822348,eurwoo,Eurasian Woodcock,whistle,17966,3,28/05/2020
6374,31917_3_2020_05_28_FVA069,20200528_200012.WAV,216.37515,219.37515,4.337899,12.251633,eurwoo,Eurasian Woodcock,whistle,17967,3,28/05/2020
6373,31917_3_2020_05_28_FVA069,20200528_200012.WAV,212.6106,215.6106,4.015487,9.730962,eurwoo,Eurasian Woodcock,whistle,17967,3,28/05/2020
6372,31917_3_2020_05_28_FVA069,20200528_200012.WAV,208.95085,211.95085,4.60169,9.584411,eurwoo,Eurasian Woodcock,whistle,17967,3,28/05/2020
6376,31917_3_2020_05_28_FVA069,20200528_201014.WAV,219.16105,222.16105,4.982721,8.822348,eurwoo,Eurasian Woodcock,whistle,17968,3,28/05/2020
6375,31917_3_2020_05_28_FVA069,20200528_201014.WAV,215.3512,218.3512,4.60169,9.643031,eurwoo,Eurasian Woodcock,whistle,17968,3,28/05/2020
5116,46190_1_2020_05_14_FVA044,20200515_190504.WAV,206.33799,209.33799,3.6803,9.279,eurwoo,Eurasian Woodcock,whistle,17993,3,15/05/2020
5115,46190_1_2020_05_14_FVA044,20200515_190504.WAV,203.9561,206.9561,3.7586,9.4356,eurwoo,Eurasian Woodcock,whistle,17993,3,15/05/2020
5120,46190_1_2020_05_14_FVA044,20200515_190504.WAV,340.87418,343.87418,3.2496,13.429,eurwoo,Eurasian Woodcock,whistle,17993,3,15/05/2020
5119,46190_1_2020_05_14_FVA044,20200515_190504.WAV,338.510055,341.510055,3.7586,12.4894,eurwoo,Eurasian Woodcock,whistle,17993,3,15/05/2020
1013,46046_1_2020_06_12_FVA137,20200630_192502.WAV,283.10485,286.10485,3.545815,15.060575,eurwoo,Eurasian Woodcock,whistle,16819,3,30/06/2020
1020,46046_1_2020_06_12_FVA137,20200630_195508.WAV,353.4364,356.4364,2.599534,16.867707,eurwoo,Eurasian Woodcock,whistle,16822,3,30/06/2020
5121,46190_1_2020_05_14_FVA044,20200515_192508.WAV,475.32384,478.32384,3.9513,14.9807,eurwoo,Eurasian Woodcock,whistle,17995,3,15/05/2020
5124,46190_1_2020_05_14_FVA044,20200515_192508.WAV,477.20302,480.20302,0.3411,1.8193,eurwoo,Eurasian Woodcock,croak,17995,3,15/05/2020
5125,46190_1_2020_05_14_FVA044,20200515_192508.WAV,503.34671,506.34671,4.065,16.6863,eurwoo,Eurasian Woodcock,whistle,17995,3,15/05/2020
5122,46190_1_2020_05_14_FVA044,20200515_192508.WAV,478.156665,481.156665,3.5817,14.0426,eurwoo,Eurasian Woodcock,whistle,17995,3,15/05/2020
5123,46190_1_2020_05_14_FVA044,20200515_192508.WAV,481.34358,484.34358,3.9513,9.4376,eurwoo,Eurasian Woodcock,whistle,17995,3,15/05/2020
1032,46190_1_2020_05_14_FVA044,20200516_023000.WAV,353.831675,356.831675,3.687627,13.908803,eurwoo,Eurasian Woodcock,whistle,18003,3,16/05/2020
1027,46190_1_2020_05_14_FVA044,20200516_023000.WAV,256.8842,259.8842,3.556186,13.438539,eurwoo,Eurasian Woodcock,whistle,18003,3,16/05/2020
1028,46190_1_2020_05_14_FVA044,20200516_023000.WAV,259.963475,262.963475,3.669127,12.817362,eurwoo,Eurasian Woodcock,whistle,18003,3,16/05/2020
1030,46190_1_2020_05_14_FVA044,20200516_023000.WAV,266.003415,269.003415,3.527951,9.626774,eurwoo,Eurasian Woodcock,whistle,18003,3,16/05/2020
1031,46190_1_2020_05_14_FVA044,20200516_023000.WAV,350.706685,353.706685,3.47148,13.833833,eurwoo,Eurasian Woodcock,whistle,18003,3,16/05/2020
1029,46190_1_2020_05_14_FVA044,20200516_023000.WAV,262.83696,265.83696,3.612656,12.986774,eurwoo,Eurasian Woodcock,whistle,18003,3,16/05/2020
1034,46190_1_2020_05_14_FVA044,20200526_194512.WAV,190.125575,193.125575,3.348803,13.202921,eurwoo,Eurasian Woodcock,whistle,18228,3,26/05/2020
1033,46190_1_2020_05_14_FVA044,20200526_194512.WAV,186.49636,189.49636,3.54645,13.08998,eurwoo,Eurasian Woodcock,whistle,18228,3,26/05/2020
7862,46190_1_2020_05_14_FVA044,20200602_193510.WAV,507.8781,510.8781,2.78607,14.527363,eurwoo,Eurasian Woodcock,whistle,18374,3,02/06/2020
6370,31917_3_2020_05_28_FVA069,20200528_195010.WAV,450.87715,453.87715,4.074107,9.056829,eurwoo,Eurasian Woodcock,whistle,17966,3,28/05/2020
6369,31917_3_2020_05_28_FVA069,20200528_195010.WAV,447.19855,450.19855,4.513759,10.199924,eurwoo,Eurasian Woodcock,whistle,17966,3,28/05/2020
7863,46190_1_2020_05_14_FVA044,20200602_193510.WAV,504.27949,507.27949,0.358209,1.59204,eurwoo,Eurasian Woodcock,croak,18374,3,02/06/2020
7861,46190_1_2020_05_14_FVA044,20200602_193510.WAV,504.93167,507.93167,2.666667,15.641791,eurwoo,Eurasian Woodcock,whistle,18374,3,02/06/2020
7865,46190_1_2020_05_14_FVA044,20200602_194512.WAV,575.86212,578.86212,0,1.472637,eurwoo,Eurasian Woodcock,croak,18375,3,02/06/2020
7867,46190_1_2020_05_14_FVA044,20200602_194512.WAV,588.614425,591.614425,0.159204,1.353234,eurwoo,Eurasian Woodcock,croak,18375,3,02/06/2020
7868,46190_1_2020_05_14_FVA044,20200602_194512.WAV,588.87063,591.87063,2.507463,20.975123,eurwoo,Eurasian Woodcock,whistle,18375,3,02/06/2020
7869,46190_1_2020_05_14_FVA044,20200602_194512.WAV,591.326265,594.326265,0.159204,1.432836,eurwoo,Eurasian Woodcock,croak,18375,3,02/06/2020
7870,46190_1_2020_05_14_FVA044,20200602_194512.WAV,592.0017,595.0017,2.587065,11.064677,eurwoo,Eurasian Woodcock,whistle,18375,3,02/06/2020
7866,46190_1_2020_05_14_FVA044,20200602_194512.WAV,576.91025,579.91025,3.58209,13.970149,eurwoo,Eurasian Woodcock,whistle,18375,3,02/06/2020
7871,46190_1_2020_05_14_FVA044,20200602_195514.WAV,533.021075,536.021075,2.865672,11.9801,eurwoo,Eurasian Woodcock,whistle,18376,3,02/06/2020
7874,46190_1_2020_05_14_FVA044,20200602_195514.WAV,535.47765,538.47765,0.159204,1.552239,eurwoo,Eurasian Woodcock,croak,18376,3,02/06/2020
7873,46190_1_2020_05_14_FVA044,20200602_195514.WAV,532.24957,535.24957,0.318408,1.512438,eurwoo,Eurasian Woodcock,whistle,18376,3,02/06/2020
7872,46190_1_2020_05_14_FVA044,20200602_195514.WAV,536.19152,539.19152,2.865672,10.985075,eurwoo,Eurasian Woodcock,croak,18376,3,02/06/2020
7877,46190_1_2020_05_14_FVA044,20200602_200516.WAV,19.044224,22.044224,3.58209,9.432836,eurwoo,Eurasian Woodcock,whistle,18377,3,02/06/2020
7875,46190_1_2020_05_14_FVA044,20200602_200516.WAV,21.8923595,24.8923595,2.985075,16.517412,eurwoo,Eurasian Woodcock,whistle,18377,3,02/06/2020
5118,46190_1_2020_05_14_FVA044,20200515_190504.WAV,336.37884,339.37884,2.7015,13.0767,eurwoo,Eurasian Woodcock,whistle,17993,3,15/05/2020
5117,46190_1_2020_05_14_FVA044,20200515_190504.WAV,333.874975,336.874975,2.8189,14.3687,eurwoo,Eurasian Woodcock,whistle,17993,3,15/05/2020
7878,46190_1_2020_05_14_FVA044,20200602_200516.WAV,21.5228785,24.5228785,0.238806,1.512438,eurwoo,Eurasian Woodcock,croak,18377,3,02/06/2020
7879,46190_1_2020_05_14_FVA044,20200602_200516.WAV,24.3556975,27.3556975,0.358209,1.472637,eurwoo,Eurasian Woodcock,croak,18377,3,02/06/2020
7882,46190_1_2020_05_14_FVA044,20200602_201518.WAV,302.479095,305.479095,3.661692,8.676617,eurwoo,Eurasian Woodcock,whistle,18378,3,02/06/2020
7883,46190_1_2020_05_14_FVA044,20200602_201518.WAV,318.451265,321.451265,3.781095,7.60199,eurwoo,Eurasian Woodcock,whistle,18378,3,02/06/2020
7884,46190_1_2020_05_14_FVA044,20200602_201518.WAV,321.665565,324.665565,4.616915,7.681592,eurwoo,Eurasian Woodcock,whistle,18378,3,02/06/2020
7881,46190_1_2020_05_14_FVA044,20200602_201518.WAV,296.762465,299.762465,2.865672,11.542289,eurwoo,Eurasian Woodcock,whistle,18378,3,02/06/2020
7880,46190_1_2020_05_14_FVA044,20200602_201518.WAV,293.517915,296.517915,3.144279,8.278607,eurwoo,Eurasian Woodcock,whistle,18378,3,02/06/2020
6550,46874_1_2020_06_16_FVA125,20200616_193502.WAV,567.17085,570.17085,5.422373,8.382696,eurwoo,Eurasian Woodcock,whistle,18524,3,16/06/2020
6552,46874_1_2020_06_16_FVA125,20200616_200508.WAV,288.91515,291.91515,5.568924,8.529247,eurwoo,Eurasian Woodcock,whistle,18527,3,16/06/2020
6551,46874_1_2020_06_16_FVA125,20200616_200508.WAV,282.88715,285.88715,6.770639,10.317164,eurwoo,Eurasian Woodcock,whistle,18527,3,16/06/2020
6553,46874_1_2020_06_25_FVA128,20200625_195506.WAV,594.95525,597.95525,5.094611,9.190954,eurwoo,Eurasian Woodcock,whistle,18535,3,25/06/2020
6556,46874_1_2020_06_25_FVA128,20200625_200508.WAV,57.9999,60.9999,5.160243,7.448276,eurwoo,Eurasian Woodcock,whistle,18536,3,25/06/2020
6557,46874_1_2020_06_25_FVA128,20200625_200508.WAV,66.875,69.875,4.43002,6.766734,eurwoo,Eurasian Woodcock,whistle,18536,3,25/06/2020
6555,46874_1_2020_06_25_FVA128,20200625_200508.WAV,27.4028,30.4028,4.72211,6.96146,eurwoo,Eurasian Woodcock,whistle,18536,3,25/06/2020
7860,46190_1_2020_05_14_FVA044,20200602_193510.WAV,502.311325,505.311325,2.985075,12.81592,eurwoo,Eurasian Woodcock,whistle,18374,3,02/06/2020
7864,46190_1_2020_05_14_FVA044,20200602_193510.WAV,507.24599,510.24599,0.199005,1.671642,eurwoo,Eurasian Woodcock,croak,18374,3,02/06/2020
1100,49006_1_2020_06_18_FVA106,20200619_191500.WAV,538.79125,541.79125,3.356239,12.499096,eurwoo,Eurasian Woodcock,whistle,19142,3,19/06/2020
1099,49006_1_2020_06_18_FVA106,20200619_191500.WAV,535.786975,538.786975,3.095841,12.383363,eurwoo,Eurasian Woodcock,whistle,19142,3,19/06/2020
1101,49006_1_2020_06_18_FVA106,20200619_192502.WAV,541.312385,544.312385,0.318264,1.678119,eurwoo,Eurasian Woodcock,croak,19143,3,19/06/2020
1102,49006_1_2020_06_18_FVA106,20200619_192502.WAV,542.12204,545.12204,4.108499,13.048825,eurwoo,Eurasian Woodcock,whistle,19143,3,19/06/2020
1107,49006_1_2020_06_18_FVA106,20200619_193504.WAV,28.007384,31.007384,5.410488,9.374322,eurwoo,Eurasian Woodcock,whistle,19144,3,19/06/2020
8116,14569_1_2020_06_11_FVA133,20200611_200510.WAV,273.987015,276.987015,3.482759,14.758621,eurwoo,Eurasian Woodcock,whistle,11604,3,11/06/2020
1104,49006_1_2020_06_18_FVA106,20200619_193504.WAV,34.1224425,37.1224425,4.166365,12.556962,eurwoo,Eurasian Woodcock,whistle,19144,3,19/06/2020
1105,49006_1_2020_06_18_FVA106,20200619_193504.WAV,40.226845,43.226845,3.529837,12.35443,eurwoo,Eurasian Woodcock,whistle,19144,3,19/06/2020
1106,49006_1_2020_06_18_FVA106,20200619_193504.WAV,37.297158,40.297158,3.414105,12.990958,eurwoo,Eurasian Woodcock,whistle,19144,3,19/06/2020
1110,49006_1_2020_06_18_FVA106,20200619_194506.WAV,149.1598,152.1598,3.674503,11.197107,eurwoo,Eurasian Woodcock,whistle,19145,3,19/06/2020
1114,49006_1_2020_06_18_FVA106,20200619_194506.WAV,151.84834,154.84834,0.318264,1.649186,eurwoo,Eurasian Woodcock,croak,19145,3,19/06/2020
1113,49006_1_2020_06_18_FVA106,20200619_194506.WAV,141.6307,144.6307,0.289331,1.475588,eurwoo,Eurasian Woodcock,croak,19145,3,19/06/2020
1109,49006_1_2020_06_18_FVA106,20200619_194506.WAV,148.531245,151.531245,0.433996,1.504521,eurwoo,Eurasian Woodcock,croak,19145,3,19/06/2020
1108,49006_1_2020_06_18_FVA106,20200619_194506.WAV,145.175425,148.175425,0.462929,1.620253,eurwoo,Eurasian Woodcock,croak,19145,3,19/06/2020
1119,49006_1_2020_06_18_FVA106,20200619_194506.WAV,186.72729,189.72729,0.231465,1.475588,eurwoo,Eurasian Woodcock,croak,19145,3,19/06/2020
7876,46190_1_2020_05_14_FVA044,20200602_200516.WAV,24.7740375,27.7740375,2.78607,12.258706,eurwoo,Eurasian Woodcock,whistle,18377,3,02/06/2020
1112,49006_1_2020_06_18_FVA106,20200619_194506.WAV,145.7294,148.7294,3.674503,11.631103,eurwoo,Eurasian Woodcock,whistle,19145,3,19/06/2020
1115,49006_1_2020_06_18_FVA106,20200619_194506.WAV,153.10544,156.10544,2.488246,11.139241,eurwoo,Eurasian Woodcock,whistle,19145,3,19/06/2020
1118,49006_1_2020_06_18_FVA106,20200619_194506.WAV,180.27623,183.27623,2.835443,9.142857,eurwoo,Eurasian Woodcock,whistle,19145,3,19/06/2020
1120,49006_1_2020_06_18_FVA106,20200619_194506.WAV,187.377135,190.377135,2.546112,12.730561,eurwoo,Eurasian Woodcock,whistle,19145,3,19/06/2020
1122,49006_1_2020_06_18_FVA106,20200619_194506.WAV,191.084525,194.084525,3.674503,12.470163,eurwoo,Eurasian Woodcock,whistle,19145,3,19/06/2020
29,14569_1_2020_06_11_FVA133,20200611_193504.WAV,341.910335,344.910335,4.1026,8.8615,eurwoo,Eurasian Woodcock,whistle,11601,3,11/06/2020
28,14569_1_2020_06_11_FVA133,20200611_193504.WAV,212.59468,215.59468,3.4051,8.9026,eurwoo,Eurasian Woodcock,"cwhistle, chase",11601,3,11/06/2020
1121,49006_1_2020_06_18_FVA106,20200619_194506.WAV,190.39206,193.39206,0.202532,1.562387,eurwoo,Eurasian Woodcock,croak,19145,3,19/06/2020
1125,49006_1_2020_06_18_FVA106,20200619_195508.WAV,563.6471,566.6471,0.405063,1.880651,eurwoo,Eurasian Woodcock,croak,19146,3,19/06/2020
1137,49006_1_2020_06_18_FVA106,20200619_195508.WAV,582.665135,585.665135,3.257781,8.852667,eurwoo,Eurasian Woodcock,whistle,19146,3,19/06/2020
1136,49006_1_2020_06_18_FVA106,20200619_195508.WAV,579.08218,582.08218,3.895174,8.073632,eurwoo,Eurasian Woodcock,whistle,19146,3,19/06/2020
1132,49006_1_2020_06_18_FVA106,20200619_195508.WAV,571.59178,574.59178,2.674686,8.482036,eurwoo,Eurasian Woodcock,whistle,19146,3,19/06/2020
1131,49006_1_2020_06_18_FVA106,20200619_195508.WAV,568.03667,571.03667,3.489131,11.810638,eurwoo,Eurasian Woodcock,whistle,19146,3,19/06/2020
1130,49006_1_2020_06_18_FVA106,20200619_195508.WAV,564.435225,567.435225,2.993382,22.185965,eurwoo,Eurasian Woodcock,whistle,19146,3,19/06/2020
1129,49006_1_2020_06_18_FVA106,20200619_195508.WAV,560.86155,563.86155,2.143526,21.052822,eurwoo,Eurasian Woodcock,whistle,19146,3,19/06/2020
1098,49006_1_2020_06_18_FVA106,20200619_191500.WAV,532.4738,535.4738,3.905967,12.585895,eurwoo,Eurasian Woodcock,whistle,19142,3,19/06/2020
1128,49006_1_2020_06_18_FVA106,20200619_195508.WAV,557.27632,560.27632,3.587703,15.392405,eurwoo,Eurasian Woodcock,whistle,19146,3,19/06/2020
1123,49006_1_2020_06_18_FVA106,20200619_195508.WAV,556.967375,559.967375,0.462929,1.446655,eurwoo,Eurasian Woodcock,croak,19146,3,19/06/2020
27,14569_1_2020_06_11_FVA133,20200611_193504.WAV,210.796065,213.796065,3.5282,10.4205,eurwoo,Eurasian Woodcock,"cwhistle, chase",11601,3,11/06/2020
1124,49006_1_2020_06_18_FVA106,20200619_195508.WAV,560.1847,563.1847,0.405063,1.446655,eurwoo,Eurasian Woodcock,croak,19146,3,19/06/2020
1127,49006_1_2020_06_18_FVA106,20200619_195508.WAV,570.95529,573.95529,0.433996,1.417722,eurwoo,Eurasian Woodcock,croak,19146,3,19/06/2020
1126,49006_1_2020_06_18_FVA106,20200619_195508.WAV,567.33315,570.33315,0.520796,1.59132,eurwoo,Eurasian Woodcock,croak,19146,3,19/06/2020
22,14569_1_2020_06_11_FVA133,20200611_193504.WAV,204.90215,207.90215,3.2,10.4615,eurwoo,Eurasian Woodcock,"cwhistle, chase",11601,3,11/06/2020
1134,49006_1_2020_06_18_FVA106,20200619_195508.WAV,560.30945,563.30945,0,22.202488,eurwoo,Eurasian Woodcock,"ccroak, whistle",19146,3,19/06/2020
21,14569_1_2020_06_11_FVA133,20200611_193504.WAV,454.93202,457.93202,3.6923,7.7538,eurwoo,Eurasian Woodcock,whistle,11601,3,11/06/2020
1140,49006_1_2020_06_18_FVA106,20200619_200510.WAV,17.439783,20.439783,0.387722,1.705977,eurwoo,Eurasian Woodcock,croak,19147,3,19/06/2020
1139,49006_1_2020_06_18_FVA106,20200619_200510.WAV,18.134867,21.134867,3.515347,13.596123,eurwoo,Eurasian Woodcock,whistle,19147,3,19/06/2020
1167,49006_1_2020_06_18_FVA106,20200621_021500.WAV,532.318125,535.318125,3.780302,9.382763,eurwoo,Eurasian Woodcock,whistle,19171,3,21/06/2020
1166,49006_1_2020_06_18_FVA106,20200621_021500.WAV,528.65448,531.65448,2.393284,11.640065,eurwoo,Eurasian Woodcock,whistle,19171,3,21/06/2020
20,14569_1_2020_06_11_FVA133,20200611_193504.WAV,345.50082,348.50082,4.4308,8.0821,eurwoo,Eurasian Woodcock,whistle,11601,3,11/06/2020
1163,49006_1_2020_06_18_FVA106,20200621_021500.WAV,525.39363,528.39363,2.65103,17.201111,eurwoo,Eurasian Woodcock,whistle,19171,3,21/06/2020
1111,49006_1_2020_06_18_FVA106,20200619_194506.WAV,142.32031,145.32031,4.224231,11.023508,eurwoo,Eurasian Woodcock,whistle,19145,3,19/06/2020
1162,49006_1_2020_06_18_FVA106,20200621_021500.WAV,521.67398,524.67398,3.454635,12.685404,eurwoo,Eurasian Woodcock,whistle,19171,3,21/06/2020
1160,49006_1_2020_06_18_FVA106,20200621_021500.WAV,518.27087,521.27087,3.745627,10.168703,eurwoo,Eurasian Woodcock,whistle,19171,3,21/06/2020
1159,49006_1_2020_06_18_FVA106,20200621_021500.WAV,514.54415,517.54415,4.014857,7.168703,eurwoo,Eurasian Woodcock,whistle,19171,3,21/06/2020
1158,49006_1_2020_06_18_FVA106,20200621_021500.WAV,486.07736,489.07736,3.726396,7.745627,eurwoo,Eurasian Woodcock,whistle,19171,3,21/06/2020
1157,49006_1_2020_06_18_FVA106,20200621_021500.WAV,481.834855,484.834855,2.09178,11.226396,eurwoo,Eurasian Woodcock,whistle,19171,3,21/06/2020
1155,49006_1_2020_06_18_FVA106,20200621_021500.WAV,478.46275,481.46275,2.20291,15.665135,eurwoo,Eurasian Woodcock,whistle,19171,3,21/06/2020
