selec,deploy.id,sound.files,view,channel,start,end,bottom.freq,top.freq,species.code,common.name,annotation,recording.id,duration
5034,43791_1_2020_06_12_FVA140,20200615_021500.WAV,Spectrogram 1,1,533.73747,536.73747,3.0553,9.0854,eurwoo,Eurasian Woodcock,whistle,15348,3.0
5039,43791_1_2020_06_12_FVA140,20200615_021500.WAV,Spectrogram 1,1,549.82433,552.82433,4.2071,8.0162,eurwoo,Eurasian Woodcock,whistle,15348,3.0
5038,43791_1_2020_06_12_FVA140,20200615_021500.WAV,Spectrogram 1,1,546.87728,549.87728,3.6386,8.5279,eurwoo,Eurasian Woodcock,whistle,15348,3.0
5037,43791_1_2020_06_12_FVA140,20200615_021500.WAV,Spectrogram 1,1,536.95792,539.95792,3.3827,8.8406,eurwoo,Eurasian Woodcock,whistle,15348,3.0
5036,43791_1_2020_06_12_FVA140,20200615_021500.WAV,Spectrogram 1,1,530.2667,533.2667,3.8376,8.6132,eurwoo,Eurasian Woodcock,whistle,15348,3.0
973,43791_1_2020_06_12_FVA140,20200615_022502.WAV,Spectrogram 1,1,50.324188,53.324188,5.264017,11.981532,eurwoo,Eurasian Woodcock,whistle,15349,3.0
974,43791_1_2020_06_12_FVA140,20200615_022502.WAV,Spectrogram 1,1,53.4520645,56.4520645,3.849804,15.556349,eurwoo,Eurasian Woodcock,whistle,15349,3.0
975,43791_1_2020_06_12_FVA140,20200615_022502.WAV,Spectrogram 1,1,56.8758225,59.8758225,3.933282,23.877727,eurwoo,Eurasian Woodcock,whistle,15349,3.0
976,43791_1_2020_06_12_FVA140,20200615_022502.WAV,Spectrogram 1,1,60.215042,63.215042,3.155505,14.933282,eurwoo,Eurasian Woodcock,whistle,15349,3.0
978,43791_1_2020_06_12_FVA140,20200615_022502.WAV,Spectrogram 1,1,74.488593,77.488593,3.444444,7.555556,eurwoo,Eurasian Woodcock,whistle,15349,3.0
979,43791_1_2020_06_12_FVA140,20200615_022502.WAV,Spectrogram 1,1,71.177555,74.177555,3.166667,7.333333,eurwoo,Eurasian Woodcock,whistle,15349,3.0
982,43791_1_2020_06_12_FVA140,20200615_022502.WAV,Spectrogram 1,1,508.96207,511.96207,2.632009,18.028877,eurwoo,Eurasian Woodcock,whistle,15349,3.0
983,43791_1_2020_06_12_FVA140,20200615_022502.WAV,Spectrogram 1,1,512.437105,515.437105,3.378399,13.23861,eurwoo,Eurasian Woodcock,whistle,15349,3.0
984,43791_1_2020_06_12_FVA140,20200615_022502.WAV,Spectrogram 1,1,516.00777,519.00777,4.203357,8.799551,eurwoo,Eurasian Woodcock,whistle,15349,3.0
990,43791_1_2020_06_12_FVA140,20200615_022502.WAV,Spectrogram 1,1,225.2136,228.2136,4.138889,10.777778,eurwoo,Eurasian Woodcock,whistle,15349,3.0
991,43791_1_2020_06_12_FVA140,20200615_022502.WAV,Spectrogram 1,1,221.292245,224.292245,3.305556,14.361111,eurwoo,Eurasian Woodcock,whistle,15349,3.0
992,43791_1_2020_06_12_FVA140,20200615_022502.WAV,Spectrogram 1,1,217.721575,220.721575,4.166667,11.305556,eurwoo,Eurasian Woodcock,whistle,15349,3.0
981,43791_1_2020_06_12_FVA140,20200615_022502.WAV,Spectrogram 1,1,505.48705,508.48705,3.81052,14.181419,eurwoo,Eurasian Woodcock,whistle,15349,3.0
980,43791_1_2020_06_12_FVA140,20200615_022502.WAV,Spectrogram 1,1,502.23518,505.23518,4.055556,11.666667,eurwoo,Eurasian Woodcock,whistle,15349,3.0
998,43791_1_2020_06_12_FVA140,20200625_194506.WAV,Spectrogram 1,1,525.28633,528.28633,3.834679,10.220488,eurwoo,Eurasian Woodcock,whistle,15562,3.0
1000,43791_1_2020_06_12_FVA140,20200625_194506.WAV,Spectrogram 1,1,534.60033,537.60033,2.893028,15.837315,eurwoo,Eurasian Woodcock,whistle,15562,3.0
1002,43791_1_2020_06_12_FVA140,20200625_194506.WAV,Spectrogram 1,1,538.227755,541.227755,3.386587,11.928311,eurwoo,Eurasian Woodcock,whistle,15562,3.0
999,43791_1_2020_06_12_FVA140,20200625_194506.WAV,Spectrogram 1,1,528.258865,531.258865,3.871375,14.595567,eurwoo,Eurasian Woodcock,whistle,15562,3.0
993,43791_1_2020_06_12_FVA140,20200625_194506.WAV,Spectrogram 1,1,185.706065,188.706065,3.784672,18.346996,eurwoo,Eurasian Woodcock,whistle,15562,3.0
1001,43791_1_2020_06_12_FVA140,20200625_194506.WAV,Spectrogram 1,1,534.19119,537.19119,0.413916,1.80618,eurwoo,Eurasian Woodcock,croak,15562,3.0
995,43791_1_2020_06_12_FVA140,20200625_194506.WAV,Spectrogram 1,1,292.528125,295.528125,2.926829,11.414634,eurwoo,Eurasian Woodcock,whistle,15562,3.0
996,43791_1_2020_06_12_FVA140,20200625_194506.WAV,Spectrogram 1,1,289.511765,292.511765,3.725245,12.944287,eurwoo,Eurasian Woodcock,whistle,15562,3.0
997,43791_1_2020_06_12_FVA140,20200625_194506.WAV,Spectrogram 1,1,506.82547,509.82547,4.100754,11.683902,eurwoo,Eurasian Woodcock,whistle,15562,3.0
6502,45304_1_2020_05_26_FVA070,20200526_194008.WAV,Spectrogram 1,1,153.6051,156.6051,4.220658,8.324076,eurwoo,Eurasian Woodcock,whistle,16438,3.0
6510,45304_1_2020_05_26_FVA070,20200526_194008.WAV,Spectrogram 1,1,407.71305,410.71305,4.162038,10.932677,eurwoo,Eurasian Woodcock,whistle,16438,3.0
6509,45304_1_2020_05_26_FVA070,20200526_194008.WAV,Spectrogram 1,1,404.3545,407.3545,4.103418,11.372329,eurwoo,Eurasian Woodcock,whistle,16438,3.0
6508,45304_1_2020_05_26_FVA070,20200526_194008.WAV,Spectrogram 1,1,401.2355,404.2355,4.425829,8.822348,eurwoo,Eurasian Woodcock,whistle,16438,3.0
6507,45304_1_2020_05_26_FVA070,20200526_194008.WAV,Spectrogram 1,1,187.6017,190.6017,3.458595,6.682709,eurwoo,Eurasian Woodcock,whistle,16438,3.0
6506,45304_1_2020_05_26_FVA070,20200526_194008.WAV,Spectrogram 1,1,186.86875,189.86875,3.693076,6.9465,eurwoo,Eurasian Woodcock,whistle,16438,3.0
6505,45304_1_2020_05_26_FVA070,20200526_194008.WAV,Spectrogram 1,1,186.5291,189.5291,4.455139,8.324076,eurwoo,Eurasian Woodcock,whistle,16438,3.0
6504,45304_1_2020_05_26_FVA070,20200526_194008.WAV,Spectrogram 1,1,186.1729,189.1729,3.429285,7.562012,eurwoo,Eurasian Woodcock,whistle,16438,3.0
6503,45304_1_2020_05_26_FVA070,20200526_194008.WAV,Spectrogram 1,1,181.31745,184.31745,4.337899,11.75336,eurwoo,Eurasian Woodcock,whistle,16438,3.0
6501,45304_1_2020_05_26_FVA070,20200526_194008.WAV,Spectrogram 1,1,150.48195,153.48195,4.367209,8.499936,eurwoo,Eurasian Woodcock,whistle,16438,3.0
6512,45304_1_2020_05_26_FVA070,20200526_195010.WAV,Spectrogram 1,1,26.6709,29.6709,5.305133,6.418918,eurwoo,Eurasian Woodcock,whistle,16439,3.0
6511,45304_1_2020_05_26_FVA070,20200526_195010.WAV,Spectrogram 1,1,19.64655,22.64655,4.396519,6.712019,eurwoo,Eurasian Woodcock,whistle,16439,3.0
6514,45304_1_2020_05_26_FVA070,20200526_195010.WAV,Spectrogram 1,1,480.2232,483.2232,4.249968,12.486114,eurwoo,Eurasian Woodcock,whistle,16439,3.0
6515,45304_1_2020_05_26_FVA070,20200526_195010.WAV,Spectrogram 1,1,483.5089,486.5089,3.839626,11.958531,eurwoo,Eurasian Woodcock,whistle,16439,3.0
6516,45304_1_2020_05_26_FVA070,20200526_195010.WAV,Spectrogram 1,1,486.80705,489.80705,4.249968,11.489569,eurwoo,Eurasian Woodcock,whistle,16439,3.0
6513,45304_1_2020_05_26_FVA070,20200526_195010.WAV,Spectrogram 1,1,477.0692,480.0692,4.396519,8.587867,eurwoo,Eurasian Woodcock,whistle,16439,3.0
6518,45304_1_2020_05_26_FVA070,20200526_201014.WAV,Spectrogram 1,1,77.657,80.657,4.191348,11.225778,eurwoo,Eurasian Woodcock,whistle,16441,3.0
6520,45304_1_2020_05_26_FVA070,20200526_201014.WAV,Spectrogram 1,1,84.0573,87.0573,4.308588,11.72405,eurwoo,Eurasian Woodcock,whistle,16441,3.0
6521,45304_1_2020_05_26_FVA070,20200526_201014.WAV,Spectrogram 1,1,87.365,90.365,3.781006,8.324076,eurwoo,Eurasian Woodcock,whistle,16441,3.0
6517,45304_1_2020_05_26_FVA070,20200526_201014.WAV,Spectrogram 1,1,74.42685,77.42685,5.862025,8.529247,eurwoo,Eurasian Woodcock,whistle,16441,3.0
6519,45304_1_2020_05_26_FVA070,20200526_201014.WAV,Spectrogram 1,1,80.7752,83.7752,4.337899,12.925765,eurwoo,Eurasian Woodcock,whistle,16441,3.0
6522,45520_1_2020_06_10_FVA101,20200610_192502.WAV,Spectrogram 1,1,485.5271,488.5271,4.425829,6.97581,eurwoo,Eurasian Woodcock,whistle,16443,3.0
6523,45520_1_2020_06_10_FVA101,20200610_200510.WAV,Spectrogram 1,1,144.4428,147.4428,4.836171,6.653399,eurwoo,Eurasian Woodcock,whistle,16447,3.0
6525,45520_1_2020_06_10_FVA101,20200610_200510.WAV,Spectrogram 1,1,151.0884,154.0884,4.806861,7.386152,eurwoo,Eurasian Woodcock,whistle,16447,3.0
6528,45520_1_2020_06_10_FVA101,20200610_200510.WAV,Spectrogram 1,1,375.24995,378.24995,4.60169,7.09305,eurwoo,Eurasian Woodcock,whistle,16447,3.0
6527,45520_1_2020_06_10_FVA101,20200610_200510.WAV,Spectrogram 1,1,372.8865,375.8865,4.60169,7.06374,eurwoo,Eurasian Woodcock,whistle,16447,3.0
6526,45520_1_2020_06_10_FVA101,20200610_200510.WAV,Spectrogram 1,1,154.5882,157.5882,5.334443,8.060285,eurwoo,Eurasian Woodcock,whistle,16447,3.0
6529,45520_1_2020_06_10_FVA101,20200610_200510.WAV,Spectrogram 1,1,377.74285,380.74285,4.66031,6.829259,eurwoo,Eurasian Woodcock,whistle,16447,3.0
6530,45520_1_2020_06_10_FVA101,20200610_200510.WAV,Spectrogram 1,1,385.79815,388.79815,4.543069,6.9465,eurwoo,Eurasian Woodcock,whistle,16447,3.0
6531,45520_1_2020_06_10_FVA101,20200610_200510.WAV,Spectrogram 1,1,388.39955,391.39955,4.425829,6.799949,eurwoo,Eurasian Woodcock,whistle,16447,3.0
6524,45520_1_2020_06_10_FVA101,20200610_200510.WAV,Spectrogram 1,1,147.6215,150.6215,4.455139,8.880968,eurwoo,Eurasian Woodcock,whistle,16447,3.0
6534,45520_1_2020_06_10_FVA101,20200610_201512.WAV,Spectrogram 1,1,183.49495,186.49495,4.66031,7.122361,eurwoo,Eurasian Woodcock,whistle,16448,3.0
6536,45520_1_2020_06_10_FVA101,20200610_201512.WAV,Spectrogram 1,1,180.6003,183.6003,4.66031,8.851658,eurwoo,Eurasian Woodcock,whistle,16448,3.0
6532,45520_1_2020_06_10_FVA101,20200610_201512.WAV,Spectrogram 1,1,186.26475,189.26475,5.920645,6.799949,eurwoo,Eurasian Woodcock,whistle,16448,3.0
6533,45520_1_2020_06_10_FVA101,20200610_201512.WAV,Spectrogram 1,1,171.4541,174.4541,4.455139,6.858569,eurwoo,Eurasian Woodcock,whistle,16448,3.0
6535,45520_1_2020_06_10_FVA101,20200610_201512.WAV,Spectrogram 1,1,168.7991,171.7991,6.155126,7.210291,eurwoo,Eurasian Woodcock,whistle,16448,3.0
6539,45520_1_2020_06_16_FVA135,20200616_192500.WAV,Spectrogram 1,1,258.7013,261.7013,4.71893,8.382696,eurwoo,Eurasian Woodcock,whistle,16450,3.0
6545,45520_1_2020_06_16_FVA135,20200616_192500.WAV,Spectrogram 1,1,537.23755,540.23755,5.451683,6.741329,eurwoo,Eurasian Woodcock,whistle,16450,3.0
6544,45520_1_2020_06_16_FVA135,20200616_192500.WAV,Spectrogram 1,1,534.8967,537.8967,2.051709,6.682709,eurwoo,Eurasian Woodcock,whistle,16450,3.0
6543,45520_1_2020_06_16_FVA135,20200616_192500.WAV,Spectrogram 1,1,530.1197,533.1197,4.308588,7.415462,eurwoo,Eurasian Woodcock,whistle,16450,3.0
6542,45520_1_2020_06_16_FVA135,20200616_192500.WAV,Spectrogram 1,1,527.6566,530.6566,4.66031,6.624088,eurwoo,Eurasian Woodcock,whistle,16450,3.0
6541,45520_1_2020_06_16_FVA135,20200616_192500.WAV,Spectrogram 1,1,497.3516,500.3516,4.836171,10.229234,eurwoo,Eurasian Woodcock,whistle,16450,3.0
6540,45520_1_2020_06_16_FVA135,20200616_192500.WAV,Spectrogram 1,1,493.63945,496.63945,4.924101,7.06374,eurwoo,Eurasian Woodcock,whistle,16450,3.0
6537,45520_1_2020_06_16_FVA135,20200616_192500.WAV,Spectrogram 1,1,230.08435,233.08435,4.631,8.558557,eurwoo,Eurasian Woodcock,whistle,16450,3.0
6538,45520_1_2020_06_16_FVA135,20200616_192500.WAV,Spectrogram 1,1,255.8881,258.8881,4.337899,7.356842,eurwoo,Eurasian Woodcock,whistle,16450,3.0
6546,45520_1_2020_06_16_FVA135,20200616_202512.WAV,Spectrogram 1,1,353.326,356.326,5.598234,7.767183,eurwoo,Eurasian Woodcock,whistle,16456,3.0
6549,45520_1_2020_06_16_FVA135,20200616_202512.WAV,Spectrogram 1,1,364.59945,367.59945,4.367209,6.682709,eurwoo,Eurasian Woodcock,whistle,16456,3.0
6548,45520_1_2020_06_16_FVA135,20200616_202512.WAV,Spectrogram 1,1,360.88815,363.88815,4.74824,6.829259,eurwoo,Eurasian Woodcock,whistle,16456,3.0
6547,45520_1_2020_06_16_FVA135,20200616_202512.WAV,Spectrogram 1,1,357.1731,360.1731,5.686164,8.294766,eurwoo,Eurasian Woodcock,whistle,16456,3.0
1003,46046_1_2020_06_12_FVA137,20200620_191500.WAV,Spectrogram 1,1,319.8291,322.8291,4.166365,7.725136,eurwoo,Eurasian Woodcock,whistle,16618,3.0
1004,46046_1_2020_06_12_FVA137,20200620_193504.WAV,Spectrogram 1,1,370.78617,373.78617,3.282714,17.967209,eurwoo,Eurasian Woodcock,whistle,16620,3.0
1005,46046_1_2020_06_12_FVA137,20200620_193504.WAV,Spectrogram 1,1,374.27626,377.27626,2.940226,22.933764,eurwoo,Eurasian Woodcock,whistle,16620,3.0
1006,46046_1_2020_06_12_FVA137,20200620_193504.WAV,Spectrogram 1,1,377.912685,380.912685,5.970921,9.008078,eurwoo,Eurasian Woodcock,whistle,16620,3.0
1007,46046_1_2020_06_12_FVA137,20200620_193504.WAV,Spectrogram 1,1,576.14587,579.14587,6.136292,8.494453,eurwoo,Eurasian Woodcock,whistle,16620,3.0
1008,46046_1_2020_06_12_FVA137,20200620_194506.WAV,Spectrogram 1,1,154.26159,157.26159,6.720517,20.192902,eurwoo,Eurasian Woodcock,whistle,16621,3.0
1010,46046_1_2020_06_12_FVA137,20200630_192502.WAV,Spectrogram 1,1,146.17612,149.17612,4.109855,10.675283,eurwoo,Eurasian Woodcock,whistle,16819,3.0
1011,46046_1_2020_06_12_FVA137,20200630_192502.WAV,Spectrogram 1,1,150.297415,153.297415,2.631945,20.58035,eurwoo,Eurasian Woodcock,whistle,16819,3.0
1014,46046_1_2020_06_12_FVA137,20200630_192502.WAV,Spectrogram 1,1,287.337525,290.337525,3.070603,12.611404,eurwoo,Eurasian Woodcock,whistle,16819,3.0
1012,46046_1_2020_06_12_FVA137,20200630_192502.WAV,Spectrogram 1,1,154.904535,157.904535,3.618925,9.284917,eurwoo,Eurasian Woodcock,whistle,16819,3.0
1013,46046_1_2020_06_12_FVA137,20200630_192502.WAV,Spectrogram 1,1,283.10485,286.10485,3.545815,15.060575,eurwoo,Eurasian Woodcock,whistle,16819,3.0
1020,46046_1_2020_06_12_FVA137,20200630_195508.WAV,Spectrogram 1,1,353.4364,356.4364,2.599534,16.867707,eurwoo,Eurasian Woodcock,whistle,16822,3.0
1017,46046_1_2020_06_12_FVA137,20200630_195508.WAV,Spectrogram 1,1,13.48555,16.48555,3.552801,17.07138,eurwoo,Eurasian Woodcock,whistle,16822,3.0
1018,46046_1_2020_06_12_FVA137,20200630_195508.WAV,Spectrogram 1,1,17.74607,20.74607,3.604497,13.16831,eurwoo,Eurasian Woodcock,whistle,16822,3.0
1019,46046_1_2020_06_12_FVA137,20200630_195508.WAV,Spectrogram 1,1,349.955565,352.955565,3.038952,13.50745,eurwoo,Eurasian Woodcock,whistle,16822,3.0
1021,46046_1_2020_06_12_FVA137,20200630_195508.WAV,Spectrogram 1,1,357.579495,360.579495,3.411955,10.15832,eurwoo,Eurasian Woodcock,whistle,16822,3.0
1022,46046_1_2020_06_12_FVA137,20200630_195508.WAV,Spectrogram 1,1,352.965635,355.965635,0.28433,1.680129,eurwoo,Eurasian Woodcock,croak,16822,3.0
1023,46046_1_2020_06_12_FVA137,20200630_202514.WAV,Spectrogram 1,1,339.194745,342.194745,2.50727,24.0,eurwoo,Eurasian Woodcock,whistle,16825,3.0
1025,46046_1_2020_06_12_FVA137,20200630_202514.WAV,Spectrogram 1,1,342.92514,345.92514,0.361874,2.067851,eurwoo,Eurasian Woodcock,croak,16825,3.0
1024,46046_1_2020_06_12_FVA137,20200630_202514.WAV,Spectrogram 1,1,343.362425,346.362425,3.335606,13.519774,eurwoo,Eurasian Woodcock,whistle,16825,3.0
6359,31917_3_2020_05_28_FVA069,20200528_192004.WAV,Spectrogram 1,1,542.58885,545.58885,3.634456,9.789582,eurwoo,Eurasian Woodcock,whistle,17963,3.0
6363,31917_3_2020_05_28_FVA069,20200528_193006.WAV,Spectrogram 1,1,287.04195,290.04195,4.631,8.734417,eurwoo,Eurasian Woodcock,whistle,17964,3.0
6361,31917_3_2020_05_28_FVA069,20200528_193006.WAV,Spectrogram 1,1,131.8592,134.8592,4.337899,7.737873,eurwoo,Eurasian Woodcock,whistle,17964,3.0
6360,31917_3_2020_05_28_FVA069,20200528_193006.WAV,Spectrogram 1,1,128.37125,131.37125,4.249968,9.32062,eurwoo,Eurasian Woodcock,whistle,17964,3.0
6362,31917_3_2020_05_28_FVA069,20200528_193006.WAV,Spectrogram 1,1,283.2512,286.2512,3.634456,9.262,eurwoo,Eurasian Woodcock,whistle,17964,3.0
6364,31917_3_2020_05_28_FVA069,20200528_194008.WAV,Spectrogram 1,1,200.05865,203.05865,4.66031,8.998209,eurwoo,Eurasian Woodcock,whistle,17965,3.0
6370,31917_3_2020_05_28_FVA069,20200528_195010.WAV,Spectrogram 1,1,450.87715,453.87715,4.074107,9.056829,eurwoo,Eurasian Woodcock,whistle,17966,3.0
6369,31917_3_2020_05_28_FVA069,20200528_195010.WAV,Spectrogram 1,1,447.19855,450.19855,4.513759,10.199924,eurwoo,Eurasian Woodcock,whistle,17966,3.0
6365,31917_3_2020_05_28_FVA069,20200528_195010.WAV,Spectrogram 1,1,273.73615,276.73615,4.455139,9.555101,eurwoo,Eurasian Woodcock,whistle,17966,3.0
6368,31917_3_2020_05_28_FVA069,20200528_195010.WAV,Spectrogram 1,1,284.4097,287.4097,5.041342,9.086139,eurwoo,Eurasian Woodcock,whistle,17966,3.0
6367,31917_3_2020_05_28_FVA069,20200528_195010.WAV,Spectrogram 1,1,280.68295,283.68295,3.018943,11.225778,eurwoo,Eurasian Woodcock,whistle,17966,3.0
6366,31917_3_2020_05_28_FVA069,20200528_195010.WAV,Spectrogram 1,1,277.07565,280.07565,4.132728,11.020607,eurwoo,Eurasian Woodcock,whistle,17966,3.0
6371,31917_3_2020_05_28_FVA069,20200528_195010.WAV,Spectrogram 1,1,454.8421,457.8421,4.396519,8.822348,eurwoo,Eurasian Woodcock,whistle,17966,3.0
6374,31917_3_2020_05_28_FVA069,20200528_200012.WAV,Spectrogram 1,1,216.37515,219.37515,4.337899,12.251633,eurwoo,Eurasian Woodcock,whistle,17967,3.0
6373,31917_3_2020_05_28_FVA069,20200528_200012.WAV,Spectrogram 1,1,212.6106,215.6106,4.015487,9.730962,eurwoo,Eurasian Woodcock,whistle,17967,3.0
6372,31917_3_2020_05_28_FVA069,20200528_200012.WAV,Spectrogram 1,1,208.95085,211.95085,4.60169,9.584411,eurwoo,Eurasian Woodcock,whistle,17967,3.0
6376,31917_3_2020_05_28_FVA069,20200528_201014.WAV,Spectrogram 1,1,219.16105,222.16105,4.982721,8.822348,eurwoo,Eurasian Woodcock,whistle,17968,3.0
6375,31917_3_2020_05_28_FVA069,20200528_201014.WAV,Spectrogram 1,1,215.3512,218.3512,4.60169,9.643031,eurwoo,Eurasian Woodcock,whistle,17968,3.0
5116,46190_1_2020_05_14_FVA044,20200515_190504.WAV,Spectrogram 1,1,206.33799,209.33799,3.6803,9.279,eurwoo,Eurasian Woodcock,whistle,17993,3.0
5115,46190_1_2020_05_14_FVA044,20200515_190504.WAV,Spectrogram 1,1,203.9561,206.9561,3.7586,9.4356,eurwoo,Eurasian Woodcock,whistle,17993,3.0
5120,46190_1_2020_05_14_FVA044,20200515_190504.WAV,Spectrogram 1,1,340.87418,343.87418,3.2496,13.429,eurwoo,Eurasian Woodcock,whistle,17993,3.0
5119,46190_1_2020_05_14_FVA044,20200515_190504.WAV,Spectrogram 1,1,338.510055,341.510055,3.7586,12.4894,eurwoo,Eurasian Woodcock,whistle,17993,3.0
5118,46190_1_2020_05_14_FVA044,20200515_190504.WAV,Spectrogram 1,1,336.37884,339.37884,2.7015,13.0767,eurwoo,Eurasian Woodcock,whistle,17993,3.0
5117,46190_1_2020_05_14_FVA044,20200515_190504.WAV,Spectrogram 1,1,333.874975,336.874975,2.8189,14.3687,eurwoo,Eurasian Woodcock,whistle,17993,3.0
5121,46190_1_2020_05_14_FVA044,20200515_192508.WAV,Spectrogram 1,1,475.32384,478.32384,3.9513,14.9807,eurwoo,Eurasian Woodcock,whistle,17995,3.0
5124,46190_1_2020_05_14_FVA044,20200515_192508.WAV,Spectrogram 1,1,477.20302,480.20302,0.3411,1.8193,eurwoo,Eurasian Woodcock,croak,17995,3.0
5125,46190_1_2020_05_14_FVA044,20200515_192508.WAV,Spectrogram 1,1,503.34671,506.34671,4.065,16.6863,eurwoo,Eurasian Woodcock,whistle,17995,3.0
5122,46190_1_2020_05_14_FVA044,20200515_192508.WAV,Spectrogram 1,1,478.156665,481.156665,3.5817,14.0426,eurwoo,Eurasian Woodcock,whistle,17995,3.0
5123,46190_1_2020_05_14_FVA044,20200515_192508.WAV,Spectrogram 1,1,481.34358,484.34358,3.9513,9.4376,eurwoo,Eurasian Woodcock,whistle,17995,3.0
1032,46190_1_2020_05_14_FVA044,20200516_023000.WAV,Spectrogram 1,1,353.831675,356.831675,3.687627,13.908803,eurwoo,Eurasian Woodcock,whistle,18003,3.0
1027,46190_1_2020_05_14_FVA044,20200516_023000.WAV,Spectrogram 1,1,256.8842,259.8842,3.556186,13.438539,eurwoo,Eurasian Woodcock,whistle,18003,3.0
1028,46190_1_2020_05_14_FVA044,20200516_023000.WAV,Spectrogram 1,1,259.963475,262.963475,3.669127,12.817362,eurwoo,Eurasian Woodcock,whistle,18003,3.0
1030,46190_1_2020_05_14_FVA044,20200516_023000.WAV,Spectrogram 1,1,266.003415,269.003415,3.527951,9.626774,eurwoo,Eurasian Woodcock,whistle,18003,3.0
1031,46190_1_2020_05_14_FVA044,20200516_023000.WAV,Spectrogram 1,1,350.706685,353.706685,3.47148,13.833833,eurwoo,Eurasian Woodcock,whistle,18003,3.0
1029,46190_1_2020_05_14_FVA044,20200516_023000.WAV,Spectrogram 1,1,262.83696,265.83696,3.612656,12.986774,eurwoo,Eurasian Woodcock,whistle,18003,3.0
1034,46190_1_2020_05_14_FVA044,20200526_194512.WAV,Spectrogram 1,1,190.125575,193.125575,3.348803,13.202921,eurwoo,Eurasian Woodcock,whistle,18228,3.0
1033,46190_1_2020_05_14_FVA044,20200526_194512.WAV,Spectrogram 1,1,186.49636,189.49636,3.54645,13.08998,eurwoo,Eurasian Woodcock,whistle,18228,3.0
7862,46190_1_2020_05_14_FVA044,20200602_193510.WAV,Spectrogram 1,1,507.8781,510.8781,2.78607,14.527363,eurwoo,Eurasian Woodcock,whistle,18374,3.0
7860,46190_1_2020_05_14_FVA044,20200602_193510.WAV,Spectrogram 1,1,502.311325,505.311325,2.985075,12.81592,eurwoo,Eurasian Woodcock,whistle,18374,3.0
7864,46190_1_2020_05_14_FVA044,20200602_193510.WAV,Spectrogram 1,1,507.24599,510.24599,0.199005,1.671642,eurwoo,Eurasian Woodcock,croak,18374,3.0
7863,46190_1_2020_05_14_FVA044,20200602_193510.WAV,Spectrogram 1,1,504.27949,507.27949,0.358209,1.59204,eurwoo,Eurasian Woodcock,croak,18374,3.0
7861,46190_1_2020_05_14_FVA044,20200602_193510.WAV,Spectrogram 1,1,504.93167,507.93167,2.666667,15.641791,eurwoo,Eurasian Woodcock,whistle,18374,3.0
7865,46190_1_2020_05_14_FVA044,20200602_194512.WAV,Spectrogram 1,1,575.86212,578.86212,0.0,1.472637,eurwoo,Eurasian Woodcock,croak,18375,3.0
7867,46190_1_2020_05_14_FVA044,20200602_194512.WAV,Spectrogram 1,1,588.614425,591.614425,0.159204,1.353234,eurwoo,Eurasian Woodcock,croak,18375,3.0
7868,46190_1_2020_05_14_FVA044,20200602_194512.WAV,Spectrogram 1,1,588.87063,591.87063,2.507463,20.975123,eurwoo,Eurasian Woodcock,whistle,18375,3.0
7869,46190_1_2020_05_14_FVA044,20200602_194512.WAV,Spectrogram 1,1,591.326265,594.326265,0.159204,1.432836,eurwoo,Eurasian Woodcock,croak,18375,3.0
7870,46190_1_2020_05_14_FVA044,20200602_194512.WAV,Spectrogram 1,1,592.0017,595.0017,2.587065,11.064677,eurwoo,Eurasian Woodcock,whistle,18375,3.0
7866,46190_1_2020_05_14_FVA044,20200602_194512.WAV,Spectrogram 1,1,576.91025,579.91025,3.58209,13.970149,eurwoo,Eurasian Woodcock,whistle,18375,3.0
7871,46190_1_2020_05_14_FVA044,20200602_195514.WAV,Spectrogram 1,1,533.021075,536.021075,2.865672,11.9801,eurwoo,Eurasian Woodcock,whistle,18376,3.0
7874,46190_1_2020_05_14_FVA044,20200602_195514.WAV,Spectrogram 1,1,535.47765,538.47765,0.159204,1.552239,eurwoo,Eurasian Woodcock,croak,18376,3.0
7873,46190_1_2020_05_14_FVA044,20200602_195514.WAV,Spectrogram 1,1,532.24957,535.24957,0.318408,1.512438,eurwoo,Eurasian Woodcock,whistle,18376,3.0
7872,46190_1_2020_05_14_FVA044,20200602_195514.WAV,Spectrogram 1,1,536.19152,539.19152,2.865672,10.985075,eurwoo,Eurasian Woodcock,croak,18376,3.0
7877,46190_1_2020_05_14_FVA044,20200602_200516.WAV,Spectrogram 1,1,19.044224,22.044224,3.58209,9.432836,eurwoo,Eurasian Woodcock,whistle,18377,3.0
7875,46190_1_2020_05_14_FVA044,20200602_200516.WAV,Spectrogram 1,1,21.8923595,24.8923595,2.985075,16.517412,eurwoo,Eurasian Woodcock,whistle,18377,3.0
7876,46190_1_2020_05_14_FVA044,20200602_200516.WAV,Spectrogram 1,1,24.7740375,27.7740375,2.78607,12.258706,eurwoo,Eurasian Woodcock,whistle,18377,3.0
7878,46190_1_2020_05_14_FVA044,20200602_200516.WAV,Spectrogram 1,1,21.5228785,24.5228785,0.238806,1.512438,eurwoo,Eurasian Woodcock,croak,18377,3.0
7879,46190_1_2020_05_14_FVA044,20200602_200516.WAV,Spectrogram 1,1,24.3556975,27.3556975,0.358209,1.472637,eurwoo,Eurasian Woodcock,croak,18377,3.0
7882,46190_1_2020_05_14_FVA044,20200602_201518.WAV,Spectrogram 1,1,302.479095,305.479095,3.661692,8.676617,eurwoo,Eurasian Woodcock,whistle,18378,3.0
